商品名称,物品编号,物品名称,单耗,单位
自然Pop套餐2,FR01001,无骨方腿腿肉汉堡用,1.0,pc
自然Pop套餐2,DR02002,炸鸡炸粉,10.0,g
自然Pop套餐2,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐2,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐2,MK01019,生菜,15.0,g
自然Pop套餐2,PA99016,托盘纸,1.0,pc
自然Pop套餐3,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐3,BE02003,酸芒果味粉,12.0,g
自然Pop套餐3,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐3,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐3,PA99017,五合一汉堡纸,1.0,pc
自然Pop套餐3,DR02001,起酥油,10.0,g
自然Pop套餐3,SE01001,腌泡粉,10.0,g
自然Pop套餐3,DR02002,炸鸡炸粉,10.0,g
自然Pop套餐3,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐3,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐3,FR01002,手枪腿,1.0,pc
自然Pop套餐3,PA99016,托盘纸,1.0,pc
自然Pop套餐4,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐4,BE02003,酸芒果味粉,12.0,g
自然Pop套餐4,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐4,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐4,CK02004,肉丁（原味米花）,12.0,pc
自然Pop套餐4,PA99003,鸡米花盒,1.0,pc
自然Pop套餐4,DR02001,起酥油,10.0,g
自然Pop套餐4,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐4,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐4,PA99016,托盘纸,1.0,pc
自然Pop套餐4,SA02001,沙拉酱,15.0,g
自然Pop套餐4,SE05002,辣味粉,10.0,g
自然Pop套餐4,PA99017,五合一汉堡纸,1.0,pc
自然Pop套餐4,PA99023,手套,1.0,pc
自然Pop套餐4,FR01001,无骨方腿腿肉汉堡用,1.0,pc
自然Pop套餐4,DR01001,汉堡面包,1.0,pc
自然Pop套餐4,DR02002,炸鸡炸粉,15.0,g
自然Pop套餐4,MK01019,生菜,15.0,g
自然Pop套餐5,BE02003,酸芒果味粉,12.0,g
自然Pop套餐5,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐5,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐5,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐5,SA02001,沙拉酱,15.0,g
自然Pop套餐5,SE05002,辣味粉,10.0,g
自然Pop套餐5,PA99017,五合一汉堡纸,1.0,pc
自然Pop套餐5,DR02001,起酥油,10.0,g
自然Pop套餐5,PA99023,手套,1.0,pc
自然Pop套餐5,FR01001,无骨方腿腿肉汉堡用,1.0,pc
自然Pop套餐5,DR02002,炸鸡炸粉,10.0,g
自然Pop套餐5,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐5,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐5,MK01019,生菜,15.0,g
自然Pop套餐5,PA99016,托盘纸,1.0,pc
自然Pop套餐5,PA99004,65oz 桶(含盖),1.0,pc
自然Pop套餐5,FR01004,翅根,8.0,pc
自然Pop套餐6,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐6,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐6,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐6,SA02001,沙拉酱,30.0,g
自然Pop套餐6,PA99017,五合一汉堡纸,2.0,pc
自然Pop套餐6,FR03001,8寸面饼,1.0,pc
自然Pop套餐6,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐6,BE02003,酸芒果味粉,12.0,g
自然Pop套餐6,MK01019,生菜,30.0,g
自然Pop套餐6,PA99016,托盘纸,1.0,pc
自然Pop套餐6,SE05002,辣味粉,10.0,g
自然Pop套餐6,DR02001,起酥油,10.0,g
自然Pop套餐6,PA99023,手套,1.0,pc
自然Pop套餐6,FR01001,无骨方腿腿肉汉堡用,2.0,pc
自然Pop套餐6,DR02002,炸鸡炸粉,10.0,g
自然Pop套餐6,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐6,PA99006,中薯盒,1.0,pc
自然Pop套餐6,FR02001,薯条细款7mm,150.0,g
自然Pop套餐6,DR06002,盐,1.0,g
自然Pop套餐6,FR01004,翅根,2.0,pc
茶点二件套（旧）,PA99008,4#全鸡袋,1.0,pc
茶点二件套（旧）,FR01005,翅中,1.0,pc
茶点二件套（旧）,PA99025,一次性餐包,1.0,pc
茶点二件套（旧）,SE05002,辣味粉,10.0,g
茶点二件套（旧）,DR02001,起酥油,10.0,g
茶点二件套（旧）,PA99023,手套,1.0,pc
茶点二件套（旧）,FR01004,翅根,1.0,pc
茶点二件套（旧）,PA99018,打包袋 (小号),2.0,pc
茶点二件套（旧）,DR02002,炸鸡炸粉,10.0,g
茶点二件套（旧）,CK02004,肉丁（原味米花）,12.0,pc
茶点二件套（旧）,PA99003,鸡米花盒,1.0,pc
茶点二件套（旧）,SA01013,番茄酱（小包）,1.0,pc
蜜汁手扒鸡+2杯可乐,PA99017,五合一汉堡纸,1.0,pc
蜜汁手扒鸡+2杯可乐,DR02001,起酥油,10.0,g
蜜汁手扒鸡+2杯可乐,SE01001,腌泡粉,10.0,g
蜜汁手扒鸡+2杯可乐,PA99023,手套,1.0,pc
蜜汁手扒鸡+2杯可乐,PA99007,铝箔全鸡袋,1.0,pc
蜜汁手扒鸡+2杯可乐,SA01008,辣椒酱（大包）,10.0,g
蜜汁手扒鸡+2杯可乐,SA01009,番茄酱（大包）,10.0,g
蜜汁手扒鸡+2杯可乐,FR01006,整鸡,1.0,pc
蜜汁手扒鸡+2杯可乐,SE05001,BBQ酱,15.0,g
蜜汁手扒鸡+2杯可乐,PA99001,16A 冷杯,2.0,pc
蜜汁手扒鸡+2杯可乐,BE01004,百事可乐原味,50.0,g
蜜汁手扒鸡+2杯可乐,PA99024,PLA尖头吸管,2.0,pc
超值6件套餐-经典脆皮鸡,PA99020,单杯袋,1.0,pc
超值6件套餐-经典脆皮鸡,PA99001,16A 冷杯,1.0,pc
超值6件套餐-经典脆皮鸡,BE01004,百事可乐原味,25.0,g
超值6件套餐-经典脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
超值6件套餐-经典脆皮鸡,FR05001,十块鸡,2.0,pc
超值6件套餐-经典脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
超值6件套餐-经典脆皮鸡,PA99015,500PP杯（U型）,1.0,pc
超值6件套餐-经典脆皮鸡,FR02001,薯条细款7mm,150.0,g
超值6件套餐-经典脆皮鸡,DR02001,起酥油,10.0,g
超值6件套餐-经典脆皮鸡,PA99018,打包袋 (小号),1.0,pc
超值6件套餐-经典脆皮鸡,SA01013,番茄酱（小包）,1.0,pc
超值6件套餐-经典脆皮鸡,SA01010,辣椒酱（小包）,1.0,pc
超值6件套餐-经典脆皮鸡,PA99005,外卖筒形薯盒,1.0,pc
超值6件套餐-经典脆皮鸡,DR06002,盐,1.0,g
超值6件餐-香辣脆皮鸡,FR02001,薯条细款7mm,150.0,g
超值6件餐-香辣脆皮鸡,DR02001,起酥油,10.0,g
超值6件餐-香辣脆皮鸡,PA99018,打包袋 (小号),1.0,pc
超值6件餐-香辣脆皮鸡,SA01013,番茄酱（小包）,1.0,pc
超值6件餐-香辣脆皮鸡,SA01010,辣椒酱（小包）,1.0,pc
超值6件餐-香辣脆皮鸡,PA99005,外卖筒形薯盒,1.0,pc
超值6件餐-香辣脆皮鸡,DR06002,盐,1.0,g
超值6件餐-香辣脆皮鸡,PA99020,单杯袋,1.0,pc
超值6件餐-香辣脆皮鸡,PA99001,16A 冷杯,1.0,pc
超值6件餐-香辣脆皮鸡,BE01004,百事可乐原味,25.0,g
超值6件餐-香辣脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
超值6件餐-香辣脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
超值6件餐-香辣脆皮鸡,FR05001,十块鸡,2.0,pc
超值6件餐-香辣脆皮鸡,PA99015,500PP杯（U型）,1.0,pc
超值双人餐2-经典香脆鸡,PA99020,单杯袋,1.0,pc
超值双人餐2-经典香脆鸡,PA99001,16A 冷杯,1.0,pc
超值双人餐2-经典香脆鸡,PA99024,PLA尖头吸管,1.0,pc
超值双人餐2-经典香脆鸡,PA99027,哑光塑料封口膜,1.0,pc
超值双人餐2-经典香脆鸡,BE01004,百事可乐原味,25.0,g
超值双人餐2-经典香脆鸡,PA99015,500PP杯（U型）,1.0,pc
超值双人餐2-经典香脆鸡,DR02001,起酥油,10.0,g
超值双人餐2-经典香脆鸡,SE01001,腌泡粉,6.0,g
超值双人餐2-经典香脆鸡,PA99023,手套,1.0,pc
超值双人餐2-经典香脆鸡,FR05001,十块鸡,1.0,pc
超值双人餐2-经典香脆鸡,DR02002,炸鸡炸粉,10.0,g
超值双人餐2-经典香脆鸡,SA01008,辣椒酱（大包）,10.0,g
超值双人餐2-经典香脆鸡,SA01009,番茄酱（大包）,10.0,g
超值双人餐2-经典香脆鸡,PA99016,托盘纸,1.0,pc
超值双人餐2-辣味脆皮鸡,DR02001,起酥油,10.0,g
超值双人餐2-辣味脆皮鸡,SE01001,腌泡粉,10.0,g
超值双人餐2-辣味脆皮鸡,PA99023,手套,1.0,pc
超值双人餐2-辣味脆皮鸡,BE01004,百事可乐原味,25.0,g
超值双人餐2-辣味脆皮鸡,FR05001,十块鸡,1.0,pc
超值双人餐2-辣味脆皮鸡,DR02002,炸鸡炸粉,10.0,g
超值双人餐2-辣味脆皮鸡,SA01008,辣椒酱（大包）,10.0,g
超值双人餐2-辣味脆皮鸡,SA01009,番茄酱（大包）,10.0,g
超值双人餐2-辣味脆皮鸡,PA99020,单杯袋,1.0,pc
超值双人餐2-辣味脆皮鸡,PA99001,16A 冷杯,1.0,pc
超值双人餐2-辣味脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
超值双人餐2-辣味脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
超值套装2,PA99020,单杯袋,1.0,pc
超值套装2,PA99001,16A 冷杯,1.0,pc
超值套装2,BE01004,百事可乐原味,25.0,g
超值套装2,PA99024,PLA尖头吸管,1.0,pc
超值套装2,PA99027,哑光塑料封口膜,1.0,pc
超值套装2,DR02001,J起酥油,30.0,g
超值套装2,DR02002,炸鸡炸粉,65.0,g
超值套装2,FR01004,翅根,1.0,pc
超值套装2,SE05002,辣味粉,1.5,g
超值套装2,CK01001,整鸡,1.0,pc
超值套装2,PA99008,全鸡袋,1.0,pc
超值套装2,PA99017,五合一汉堡纸,1.0,pc
超值套装2,SE01001,腌泡粉,20.0,g
超值套装2,SA01010,辣椒酱（小包）,3.0,pc
超值套装2,SA01013,番茄酱（小包）,3.0,pc
超值套装2,BE01001,百事零度,1.0,g
超值套餐 1,SA02001,沙拉酱,15.0,g
超值套餐 1,SE05002,辣味粉,10.0,g
超值套餐 1,PA99017,五合一汉堡纸,1.0,pc
超值套餐 1,DR02001,起酥油,10.0,g
超值套餐 1,PA99023,手套,1.0,pc
超值套餐 1,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐 1,DR02002,炸鸡炸粉,10.0,g
超值套餐 1,SA01008,辣椒酱（大包）,10.0,g
超值套餐 1,SA01009,番茄酱（大包）,10.0,g
超值套餐 1,MK01019,生菜,15.0,g
超值套餐 1,PA99016,托盘纸,1.0,pc
超值套餐 1,PA99019,打包袋 (大号),1.0,pc
超值套餐 1,PA99025,一次性餐包,1.0,pc
超值套餐 1,PA99034,食安封签,1.0,pc
超值套餐 1,SA01013,番茄酱（小包）,1.0,pc
超值套餐 1,SE05001,BBQ酱,3.0,g
超值套餐 1,PA99001,16A 冷杯,1.0,pc
超值套餐 1,BE01004,百事可乐原味,25.0,g
超值套餐 1,PA99024,PLA尖头吸管,1.0,pc
超值套餐 1,FR01005,翅中,1.0,pc
超值套餐 1,SE01001,腌泡粉,10.0,g
超值套餐 1,PA99018,打包袋 (小号),1.0,pc
超值套餐 1,SA01010,辣椒酱（小包）,1.0,pc
超值套餐 1,PA99013,小纸袋,1.0,pc
超值套餐 1,DR01001,汉堡面包,1.0,pc
超值套餐 1,FR01004,翅根,1.0,pc
超值套餐 1,PA99027,哑光塑料封口膜,1.0,pc
超值套餐 1,PA99020,单杯袋,1.0,pc
超值套餐 1,CK02004,肉丁（原味米花）,12.0,pc
超值套餐 1,PA99003,鸡米花盒,1.0,pc
超值套餐 10,PA99008,4#全鸡袋,1.0,pc
超值套餐 10,PA99025,一次性餐包,1.0,pc
超值套餐 10,DR02001,起酥油,10.0,g
超值套餐 10,FR01004,翅根,8.0,pc
超值套餐 10,SE05001,BBQ酱,10.0,g
超值套餐 2,PA99006,中薯盒,1.0,pc
超值套餐 2,FR02001,薯条细款7mm,150.0,g
超值套餐 2,DR02001,起酥油,10.0,g
超值套餐 2,SA01008,辣椒酱（大包）,10.0,g
超值套餐 2,SA01009,番茄酱（大包）,10.0,g
超值套餐 2,DR06002,盐,1.0,g
超值套餐 2,SA02001,沙拉酱,15.0,g
超值套餐 2,SE05002,辣味粉,8.0,g
超值套餐 2,PA99017,五合一汉堡纸,1.0,pc
超值套餐 2,PA99023,手套,1.0,pc
超值套餐 2,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐 2,DR02002,炸鸡炸粉,10.0,g
超值套餐 2,MK01019,生菜,15.0,g
超值套餐 2,PA99016,托盘纸,1.0,pc
超值套餐 2,PA99019,打包袋 (大号),1.0,pc
超值套餐 2,PA99025,一次性餐包,1.0,pc
超值套餐 2,PA99034,食安封签,1.0,pc
超值套餐 2,DR01001,汉堡面包,1.0,pc
超值套餐 2,SA01013,番茄酱（小包）,1.0,pc
超值套餐 2,PA99001,16A 冷杯,1.0,pc
超值套餐 2,PA99024,PLA尖头吸管,1.0,pc
超值套餐 2,BE01004,百事可乐原味,25.0,g
超值套餐 2,SE01001,腌泡粉,10.0,g
超值套餐 2,PA99018,打包袋 (小号),1.0,pc
超值套餐 2,PA99013,小纸袋,1.0,pc
超值套餐 2,FR01002,手枪腿,1.0,pc
超值套餐 2,PA99020,单杯袋,1.0,pc
超值套餐 2,PA99027,哑光塑料封口膜,1.0,pc
超值套餐 2,FR01003,鸡腿,1.0,pc
超值套餐 2,SA01003,甜辣酱（小包）,1.0,pc
超值套餐 2,SA01004,番茄酱 （小包）,1.0,pc
超值套餐 2,FR01004,翅根,2.0,pc
超值套餐 3,SA02001,沙拉酱,30.0,g
超值套餐 3,SE05002,辣味粉,20.0,g
超值套餐 3,PA99017,五合一汉堡纸,2.0,pc
超值套餐 3,DR02001,起酥油,10.0,g
超值套餐 3,PA99023,手套,1.0,pc
超值套餐 3,FR01001,无骨方腿腿肉汉堡用,2.0,pc
超值套餐 3,DR02002,炸鸡炸粉,10.0,g
超值套餐 3,SA01008,辣椒酱（大包）,10.0,g
超值套餐 3,SA01009,番茄酱（大包）,10.0,g
超值套餐 3,MK01019,生菜,30.0,g
超值套餐 3,PA99016,托盘纸,1.0,pc
超值套餐 3,FR03001,8寸面饼,1.0,pc
超值套餐 3,PA99019,打包袋 (大号),1.0,pc
超值套餐 3,PA99025,一次性餐包,1.0,pc
超值套餐 3,PA99034,食安封签,1.0,pc
超值套餐 3,DR01001,汉堡面包,1.0,pc
超值套餐 3,SA01013,番茄酱（小包）,1.0,pc
超值套餐 3,PA99001,16A 冷杯,1.0,pc
超值套餐 3,BE01004,百事可乐原味,25.0,g
超值套餐 3,PA99024,PLA尖头吸管,1.0,pc
超值套餐 3,SA01003,甜辣酱（小包）,1.0,pc
超值套餐 3,PA99012,小号方底袋,1.0,pc
超值套餐 3,PA99018,打包袋 (小号),1.0,pc
超值套餐 3,SA01004,番茄酱 （小包）,1.0,pc
超值套餐 3,PA99027,哑光塑料封口膜,1.0,pc
超值套餐 3,SE01001,腌泡粉,10.0,g
超值套餐 3,SA01010,辣椒酱（小包）,1.0,pc
超值套餐 3,PA99020,单杯袋,1.0,pc
超值套餐 3,FR02001,薯条细款7mm,150.0,g
超值套餐 3,PA99005,外卖筒形薯盒,1.0,pc
超值套餐 3,DR06002,盐,1.0,g
超值套餐 3,FR01004,翅根,2.0,pc
超值套餐 4,PA99001,16A 冷杯,1.0,pc
超值套餐 4,PA99024,PLA尖头吸管,1.0,pc
超值套餐 4,BE01004,百事可乐原味,25.0,g
超值套餐 4,CK01002,鸡块,5.0,pc
超值套餐 4,DR02001,起酥油,10.0,g
超值套餐 4,SA01001,甜辣酱（大包）,10.0,g
超值套餐 4,PA99016,托盘纸,1.0,pc
超值套餐 4,SA01002,番茄酱（大包）,10.0,g
超值套餐 4,FR01005,翅中,2.0,pc
超值套餐 4,SE05002,辣味粉,10.0,g
超值套餐 4,PA99023,手套,1.0,pc
超值套餐 4,DR02002,炸鸡炸粉,10.0,g
超值套餐 4,SA01008,辣椒酱（大包）,10.0,g
超值套餐 4,SA01009,番茄酱（大包）,10.0,g
超值套餐 4,PA99008,4#全鸡袋,1.0,pc
超值套餐 4,FR01003,鸡腿,1.0,pc
超值套餐 4,PA99013,小纸袋,1.0,pc
超值套餐 4,PA99006,中薯盒,1.0,pc
超值套餐 4,FR02001,薯条细款7mm,150.0,g
超值套餐 4,DR06002,盐,1.0,g
超值套餐 4,SA02001,沙拉酱,15.0,g
超值套餐 4,PA99017,五合一汉堡纸,1.0,pc
超值套餐 4,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐 4,MK01019,生菜,15.0,g
超值套餐 4,PA99019,打包袋 (大号),1.0,pc
超值套餐 4,PA99025,一次性餐包,1.0,pc
超值套餐 4,PA99034,食安封签,1.0,pc
超值套餐 4,DR01001,汉堡面包,1.0,pc
超值套餐 4,SA01013,番茄酱（小包）,1.0,pc
超值套餐 4,PA99020,单杯袋,1.0,pc
超值套餐 4,PA99027,哑光塑料封口膜,1.0,pc
超值套餐 4,CK02003,鸡棒,5.0,pc
超值套餐 4,PA99018,打包袋 (小号),1.0,pc
超值套餐 4,SA01010,辣椒酱（小包）,1.0,pc
超值套餐 4,SE01001,腌泡粉,10.0,g
超值套餐 4,FR05001,十块鸡,1.0,pc
超值套餐1,SA02001,沙拉酱,15.0,g
超值套餐1,SE05002,辣味粉,10.0,g
超值套餐1,PA99017,五合一汉堡纸,1.0,pc
超值套餐1,DR02001,起酥油,10.0,g
超值套餐1,PA99023,手套,1.0,pc
超值套餐1,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐1,DR02002,炸鸡炸粉,10.0,g
超值套餐1,SA01008,辣椒酱（大包）,10.0,g
超值套餐1,SA01009,番茄酱（大包）,10.0,g
超值套餐1,MK01019,生菜,15.0,g
超值套餐1,PA99016,托盘纸,1.0,pc
超值套餐1,PA99019,打包袋 (大号),1.0,pc
超值套餐1,PA99025,一次性餐包,1.0,pc
超值套餐1,PA99034,食安封签,1.0,pc
超值套餐1,SA01013,番茄酱（小包）,1.0,pc
超值套餐1,SE05001,BBQ酱,3.0,g
超值套餐1,PA99001,16A 冷杯,1.0,pc
超值套餐1,BE01004,百事可乐原味,25.0,g
超值套餐1,PA99024,PLA尖头吸管,1.0,pc
超值套餐1,FR01005,翅中,1.0,pc
超值套餐1,SE01001,腌泡粉,10.0,g
超值套餐1,PA99018,打包袋 (小号),1.0,pc
超值套餐1,SA01010,辣椒酱（小包）,1.0,pc
超值套餐1,PA99013,小纸袋,1.0,pc
超值套餐1,DR01001,汉堡面包,1.0,pc
超值套餐1,FR01004,翅根,1.0,pc
超值套餐1,PA99027,哑光塑料封口膜,1.0,pc
超值套餐1,PA99020,单杯袋,1.0,pc
超值套餐1,CK02004,肉丁（原味米花）,12.0,pc
超值套餐1,PA99003,鸡米花盒,1.0,pc
超值套餐1（原价）,DR02001,起酥油,10.0,g
超值套餐1（原价）,SE01001,腌泡粉,10.0,g
超值套餐1（原价）,PA99023,手套,1.0,pc
超值套餐1（原价）,FR05001,十块鸡,1.0,pc
超值套餐1（原价）,DR02002,炸鸡炸粉,10.0,g
超值套餐1（原价）,SA01008,甜辣酱（大包）,10.0,g
超值套餐1（原价）,SA01009,番茄酱（大包）,10.0,g
超值套餐1（原价）,PA99016,托盘纸,1.0,pc
超值套餐1（原价）,BE01004,百事可乐原味,25.0,g
超值套餐2,PA99006,中薯盒,1.0,pc
超值套餐2,FR02001,薯条细款7mm,150.0,g
超值套餐2,DR02001,起酥油,10.0,g
超值套餐2,SA01008,辣椒酱（大包）,10.0,g
超值套餐2,SA01009,番茄酱（大包）,10.0,g
超值套餐2,DR06002,盐,1.0,g
超值套餐2,SA02001,沙拉酱,15.0,g
超值套餐2,SE05002,辣味粉,8.0,g
超值套餐2,PA99017,五合一汉堡纸,1.0,pc
超值套餐2,PA99023,手套,1.0,pc
超值套餐2,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐2,DR02002,炸鸡炸粉,10.0,g
超值套餐2,MK01019,生菜,15.0,g
超值套餐2,PA99016,托盘纸,1.0,pc
超值套餐2,PA99019,打包袋 (大号),1.0,pc
超值套餐2,PA99025,一次性餐包,1.0,pc
超值套餐2,PA99034,食安封签,1.0,pc
超值套餐2,DR01001,汉堡面包,1.0,pc
超值套餐2,SA01013,番茄酱（小包）,1.0,pc
超值套餐2,PA99001,16A 冷杯,1.0,pc
超值套餐2,PA99024,PLA尖头吸管,1.0,pc
超值套餐2,BE01004,百事可乐原味,25.0,g
超值套餐2,SE01001,腌泡粉,10.0,g
超值套餐2,PA99018,打包袋 (小号),1.0,pc
超值套餐2,PA99013,小纸袋,1.0,pc
超值套餐2,FR01002,手枪腿,1.0,pc
超值套餐2,PA99020,单杯袋,1.0,pc
超值套餐2,PA99027,哑光塑料封口膜,1.0,pc
超值套餐2,FR01003,鸡腿,1.0,pc
超值套餐2,SA01003,甜辣酱（小包）,1.0,pc
超值套餐2,SA01004,番茄酱 （小包）,1.0,pc
超值套餐2,FR01004,翅根,2.0,pc
超值套餐2-香辣脆鸡,DR02001,起酥油,10.0,g
超值套餐2-香辣脆鸡,SE01001,腌泡粉,10.0,g
超值套餐2-香辣脆鸡,PA99023,手套,1.0,pc
超值套餐2-香辣脆鸡,BE01004,百事可乐原味,25.0,g
超值套餐2-香辣脆鸡,FR05001,十块鸡,2.0,pc
超值套餐2-香辣脆鸡,DR02002,炸鸡炸粉,10.0,g
超值套餐2-香辣脆鸡,SA01008,辣椒酱（大包）,10.0,g
超值套餐2-香辣脆鸡,SA01009,番茄酱（大包）,10.0,g
超值套餐2-香辣脆鸡,PA99006,中薯盒,1.0,pc
超值套餐2-香辣脆鸡,FR02001,薯条细款7mm,150.0,g
超值套餐2-香辣脆鸡,DR06002,盐,1.0,g
超值套餐2-香辣脆鸡,PA99001,16A 冷杯,1.0,pc
超值套餐2-香辣脆鸡,PA99024,PLA尖头吸管,1.0,pc
超值套餐2—经典脆皮炸鸡,PA99006,中薯盒,1.0,pc
超值套餐2—经典脆皮炸鸡,FR02001,薯条细款7mm,150.0,g
超值套餐2—经典脆皮炸鸡,DR02001,起酥油,10.0,g
超值套餐2—经典脆皮炸鸡,SA01008,辣椒酱（大包）,10.0,g
超值套餐2—经典脆皮炸鸡,SA01009,番茄酱（大包）,10.0,g
超值套餐2—经典脆皮炸鸡,DR06002,盐,1.0,g
超值套餐2—经典脆皮炸鸡,PA99001,16A 冷杯,1.0,pc
超值套餐2—经典脆皮炸鸡,BE01004,百事可乐原味,25.0,g
超值套餐2—经典脆皮炸鸡,PA99024,PLA尖头吸管,1.0,pc
超值套餐2—经典脆皮炸鸡,SE01001,腌泡粉,10.0,g
超值套餐2—经典脆皮炸鸡,PA99023,手套,1.0,pc
超值套餐2—经典脆皮炸鸡,FR05001,十块鸡,2.0,pc
超值套餐2—经典脆皮炸鸡,DR02002,炸鸡炸粉,10.0,g
超值套餐2—经典脆皮炸鸡,PA99016,托盘纸,1.0,pc
超值套餐3,SA02001,沙拉酱,30.0,g
超值套餐3,SE05002,辣味粉,20.0,g
超值套餐3,PA99017,五合一汉堡纸,2.0,pc
超值套餐3,DR02001,起酥油,10.0,g
超值套餐3,PA99023,手套,1.0,pc
超值套餐3,FR01001,无骨方腿腿肉汉堡用,2.0,pc
超值套餐3,DR02002,炸鸡炸粉,10.0,g
超值套餐3,SA01008,辣椒酱（大包）,10.0,g
超值套餐3,SA01009,番茄酱（大包）,10.0,g
超值套餐3,MK01019,生菜,30.0,g
超值套餐3,PA99016,托盘纸,1.0,pc
超值套餐3,FR03001,8寸面饼,1.0,pc
超值套餐3,PA99019,打包袋 (大号),1.0,pc
超值套餐3,PA99025,一次性餐包,1.0,pc
超值套餐3,PA99034,食安封签,1.0,pc
超值套餐3,DR01001,汉堡面包,1.0,pc
超值套餐3,SA01013,番茄酱（小包）,1.0,pc
超值套餐3,PA99001,16A 冷杯,1.0,pc
超值套餐3,BE01004,百事可乐原味,25.0,g
超值套餐3,PA99024,PLA尖头吸管,1.0,pc
超值套餐3,SA01003,甜辣酱（小包）,1.0,pc
超值套餐3,PA99012,小号方底袋,1.0,pc
超值套餐3,PA99018,打包袋 (小号),1.0,pc
超值套餐3,SA01004,番茄酱 （小包）,1.0,pc
超值套餐3,PA99027,哑光塑料封口膜,1.0,pc
超值套餐3,SE01001,腌泡粉,10.0,g
超值套餐3,SA01010,辣椒酱（小包）,1.0,pc
超值套餐3,PA99020,单杯袋,1.0,pc
超值套餐3,FR02001,薯条细款7mm,150.0,g
超值套餐3,PA99005,外卖筒形薯盒,1.0,pc
超值套餐3,DR06002,盐,1.0,g
超值套餐3,FR01004,翅根,2.0,pc
超值套餐4,PA99001,16A 冷杯,1.0,pc
超值套餐4,PA99024,PLA尖头吸管,1.0,pc
超值套餐4,BE01004,百事可乐原味,25.0,g
超值套餐4,CK01002,鸡块,5.0,pc
超值套餐4,DR02001,起酥油,10.0,g
超值套餐4,SA01001,甜辣酱（大包）,10.0,g
超值套餐4,PA99016,托盘纸,1.0,pc
超值套餐4,SA01002,番茄酱（大包）,10.0,g
超值套餐4,FR01005,翅中,2.0,pc
超值套餐4,SE05002,辣味粉,10.0,g
超值套餐4,PA99023,手套,1.0,pc
超值套餐4,DR02002,炸鸡炸粉,10.0,g
超值套餐4,SA01008,辣椒酱（大包）,10.0,g
超值套餐4,SA01009,番茄酱（大包）,10.0,g
超值套餐4,PA99008,4#全鸡袋,1.0,pc
超值套餐4,FR01003,鸡腿,1.0,pc
超值套餐4,PA99013,小纸袋,1.0,pc
超值套餐4,PA99006,中薯盒,1.0,pc
超值套餐4,FR02001,薯条细款7mm,150.0,g
超值套餐4,DR06002,盐,1.0,g
超值套餐4,SA02001,沙拉酱,15.0,g
超值套餐4,PA99017,五合一汉堡纸,1.0,pc
超值套餐4,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐4,MK01019,生菜,15.0,g
超值套餐4,PA99019,打包袋 (大号),1.0,pc
超值套餐4,PA99025,一次性餐包,1.0,pc
超值套餐4,PA99034,食安封签,1.0,pc
超值套餐4,DR01001,汉堡面包,1.0,pc
超值套餐4,SA01013,番茄酱（小包）,1.0,pc
超值套餐4,PA99020,单杯袋,1.0,pc
超值套餐4,PA99027,哑光塑料封口膜,1.0,pc
超值套餐4,CK02003,鸡棒,5.0,pc
超值套餐4,PA99018,打包袋 (小号),1.0,pc
超值套餐4,SA01010,辣椒酱（小包）,1.0,pc
超值套餐4,SE01001,腌泡粉,10.0,g
超值套餐4,FR05001,十块鸡,1.0,pc
超值套餐4（原价）,FR05001,十块鸡,5.0,pc
超值套餐4（原价）,DR02001,起酥油,10.0,g
超值套餐4（原价）,DR02002,炸鸡炸粉,10.0,g
超值套餐4（原价）,SE01001,腌泡粉,10.0,g
