商品名称,物品编号,物品名称,单耗,单位
超值6件套餐-经典脆皮鸡,FR05001,十块鸡,2.0,pc
超值6件套餐-经典脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
超值6件套餐-经典脆皮鸡,PA99015,500PP杯（U型）,1.0,pc
超值6件套餐-经典脆皮鸡,FR02001,薯条细款7mm,150.0,g
超值6件套餐-经典脆皮鸡,DR02001,起酥油,5.0,g
超值6件套餐-经典脆皮鸡,PA99018,打包袋 (小号),1.0,pc
超值6件套餐-经典脆皮鸡,SA01013,番茄酱（小包）,1.0,pc
超值6件套餐-经典脆皮鸡,SA01010,辣椒酱（小包）,1.0,pc
超值6件套餐-经典脆皮鸡,PA99005,外卖筒形薯盒,1.0,pc
超值6件套餐-经典脆皮鸡,DR06002,盐,1.0,g
套餐7 - 香辣脆皮鸡,PA99008,4#全鸡袋,1.0,pc
套餐7 - 香辣脆皮鸡,FR01005,翅中,2.0,pc
套餐7 - 香辣脆皮鸡,PA99025,一次性餐包,1.0,pc
套餐7 - 香辣脆皮鸡,SE05002,辣味粉,10.0,g
套餐7 - 香辣脆皮鸡,DR02001,起酥油,10.0,g
套餐7 - 香辣脆皮鸡,FR01004,翅根,2.0,pc
套餐7 - 香辣脆皮鸡,DR02002,炸鸡炸粉,10.0,g
套餐7 - 香辣脆皮鸡,PA99019,打包袋 (大号),1.0,pc
套餐7 - 香辣脆皮鸡,PA99009,8号方底袋,1.0,pc
套餐7 - 香辣脆皮鸡,SE01001,腌泡粉,25.0,g
套餐7 - 香辣脆皮鸡,BE01004,百事可乐原味,25.0,g
套餐7 - 香辣脆皮鸡,FR05001,十块鸡,1.0,pc
套餐7 - 香辣脆皮鸡,SA01013,番茄酱（小包）,1.0,pc
套餐7 - 香辣脆皮鸡,SA01010,辣椒酱（小包）,1.0,pc
套餐7 - 香辣脆皮鸡,SA02001,沙拉酱,15.0,g
套餐7 - 香辣脆皮鸡,PA99034,食安封签,1.0,pc
套餐7 - 香辣脆皮鸡,DR01001,汉堡面包,1.0,pc
套餐7 - 香辣脆皮鸡,PA99017,五合一汉堡纸,1.0,pc
套餐7 - 香辣脆皮鸡,FR01001,无骨方腿腿肉汉堡用,1.0,pc
套餐7 - 香辣脆皮鸡,MK01019,生菜,15.0,g
套餐7 - 香辣脆皮鸡,SE05001,BBQ酱,15.0,g
套餐7 - 香辣脆皮鸡,PA99020,单杯袋,1.0,pc
套餐7 - 香辣脆皮鸡,PA99001,16A 冷杯,1.0,pc
套餐7 - 香辣脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
套餐7 - 香辣脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
超值套餐7-经典脆皮鸡,PA99019,打包袋 (大号),1.0,pc
超值套餐7-经典脆皮鸡,PA99025,一次性餐包,1.0,pc
超值套餐7-经典脆皮鸡,DR02001,起酥油,10.0,g
超值套餐7-经典脆皮鸡,SE01001,腌泡粉,10.0,g
超值套餐7-经典脆皮鸡,FR05001,十块鸡,1.0,pc
超值套餐7-经典脆皮鸡,SA01013,番茄酱（小包）,1.0,pc
超值套餐7-经典脆皮鸡,DR02002,炸鸡炸粉,10.0,g
超值套餐7-经典脆皮鸡,SA01010,辣椒酱（小包）,1.0,pc
超值套餐7-经典脆皮鸡,SA02001,沙拉酱,15.0,g
超值套餐7-经典脆皮鸡,PA99034,食安封签,1.0,pc
超值套餐7-经典脆皮鸡,SE05002,辣味粉,10.0,g
超值套餐7-经典脆皮鸡,PA99017,五合一汉堡纸,1.0,pc
超值套餐7-经典脆皮鸡,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐7-经典脆皮鸡,MK01019,生菜,15.0,g
超值套餐7-经典脆皮鸡,DR01001,汉堡面包,1.0,pc
超值套餐7-经典脆皮鸡,PA99008,4#全鸡袋,1.0,pc
超值套餐7-经典脆皮鸡,FR01004,翅根,2.0,pc
超值套餐7-经典脆皮鸡,PA99018,打包袋 (小号),1.0,pc
超值套餐7-经典脆皮鸡,PA99020,单杯袋,1.0,pc
超值套餐7-经典脆皮鸡,PA99001,16A 冷杯,1.0,pc
超值套餐7-经典脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
超值套餐7-经典脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
超值套餐7-经典脆皮鸡,BE01004,百事可乐原味,25.0,g
特惠促销 - 整只炸鸡,PA99001,16A 冷杯,1.0,pc
特惠促销 - 整只炸鸡,PA99024,PLA尖头吸管,1.0,pc
特惠促销 - 整只炸鸡,BE01004,百事可乐原味,25.0,g
特惠促销 - 整只炸鸡,PA99017,五合一汉堡纸,1.0,pc
特惠促销 - 整只炸鸡,DR02001,起酥油,10.0,g
特惠促销 - 整只炸鸡,SE01001,腌泡粉,10.0,g
特惠促销 - 整只炸鸡,PA99023,手套,1.0,pc
特惠促销 - 整只炸鸡,DR02002,炸鸡炸粉,10.0,g
特惠促销 - 整只炸鸡,SA01008,辣椒酱（大包）,10.0,g
特惠促销 - 整只炸鸡,SA01009,番茄酱（大包）,10.0,g
特惠促销 - 整只炸鸡,FR01006,整鸡,1.0,pc
特惠促销 - 整只炸鸡,PA99016,托盘纸,1.0,pc
超值套餐 5 旧,PA99020,单杯袋,1.0,pc
超值套餐 5 旧,PA99001,16A 冷杯,1.0,pc
超值套餐 5 旧,BE01004,百事可乐原味,25.0,g
超值套餐 5 旧,PA99024,PLA尖头吸管,1.0,pc
超值套餐 5 旧,PA99027,哑光塑料封口膜,1.0,pc
超值套餐 5 旧,PA99008,4#全鸡袋,1.0,pc
超值套餐 5 旧,PA99025,一次性餐包,1.0,pc
超值套餐 5 旧,SE05002,辣味粉,10.0,g
超值套餐 5 旧,DR02001,起酥油,10.0,g
超值套餐 5 旧,PA99023,手套,1.0,pc
超值套餐 5 旧,FR01004,翅根,8.0,pc
超值套餐 5 旧,PA99018,打包袋 (小号),1.0,pc
超值套餐 5 旧,DR02002,炸鸡炸粉,10.0,g
超值套餐 9,FR02001,薯条细款7mm,150.0,g
超值套餐 9,DR02001,起酥油,10.0,g
超值套餐 9,PA99018,打包袋 (小号),1.0,pc
超值套餐 9,SA01013,番茄酱（小包）,1.0,pc
超值套餐 9,SA01010,辣椒酱（小包）,1.0,pc
超值套餐 9,PA99005,外卖筒形薯盒,1.0,pc
超值套餐 9,DR06002,盐,1.0,g
超值套餐 9,SE01001,腌泡粉,10.0,g
超值套餐 9,DR02002,炸鸡炸粉,10.0,g
超值套餐 9,PA99013,小纸袋,1.0,pc
超值套餐 9,FR05001,十块鸡,1.0,pc
超值套餐 9,PA99025,一次性餐包,1.0,pc
超值套餐 9,SE05001,BBQ酱,10.0,g
超值套餐 9,PA99020,单杯袋,1.0,pc
超值套餐 9,PA99001,16A 冷杯,1.0,pc
超值套餐 9,BE01004,百事可乐原味,25.0,g
超值套餐 9,PA99024,PLA尖头吸管,1.0,pc
超值套餐 9,PA99027,哑光塑料封口膜,1.0,pc
超值套餐 12,PA99025,一次性餐包,1.0,pc
超值套餐 12,PA99012,小号方底袋,1.0,pc
超值套餐 12,PA99026,木勺,1.0,pc
超值套餐 12,PA01007,玉米杯,1.0,pc
超值套餐 12,PA99018,打包袋 (小号),1.0,pc
超值套餐 12,MK01003,玉米粒,120.0,g
超值套餐 12,PA01008,玉米杯盖,1.0,pc
超值套餐 12,DR02001,起酥油,10.0,g
超值套餐 12,SE01001,腌泡粉,10.0,g
超值套餐 12,SA01013,番茄酱（小包）,1.0,pc
超值套餐 12,SA01010,辣椒酱（小包）,1.0,pc
超值套餐 12,PA99013,小纸袋,1.0,pc
超值套餐 12,FR05001,十块鸡,2.0,pc
超值套餐 12,PA99008,4#全鸡袋,1.0,pc
超值套餐 12,SE05002,辣味粉,10.0,g
超值套餐 12,SE05001,BBQ酱,10.0,g
促销套餐 4（179฿）,SA02001,沙拉酱,30.0,g
促销套餐 4（179฿）,PA99017,五合一汉堡纸,2.0,pc
促销套餐 4（179฿）,FR03001,8寸面饼,1.0,pc
促销套餐 4（179฿）,SA01009,番茄酱（大包）,10.0,g
促销套餐 4（179฿）,MK01019,生菜,30.0,g
促销套餐 4（179฿）,PA99016,托盘纸,1.0,pc
促销套餐 4（179฿）,SE05002,辣味粉,10.0,g
促销套餐 4（179฿）,DR02001,起酥油,10.0,g
促销套餐 4（179฿）,PA99023,手套,1.0,pc
促销套餐 4（179฿）,FR01001,无骨方腿腿肉汉堡用,2.0,pc
促销套餐 4（179฿）,DR02002,炸鸡炸粉,10.0,g
促销套餐 4（179฿）,SA01008,辣椒酱（大包）,10.0,g
促销套餐 4（179฿）,CK02004,肉丁（原味米花）,12.0,pc
促销套餐 4（179฿）,PA99003,鸡米花盒,1.0,pc
促销套餐 4（179฿）,SA01001,甜辣酱（大包）,10.0,g
促销套餐 4（179฿）,SA01002,番茄酱（大包）,10.0,g
促销套餐 4（179฿）,CK01002,鸡块,5.0,pc
促销套餐 4（179฿）,PA99006,中薯盒,1.0,pc
促销套餐 4（179฿）,FR02001,薯条细款7mm,150.0,g
促销套餐 4（179฿）,DR06002,盐,1.0,g
促销套餐 4（179฿）,PA99001,16A 冷杯,2.0,pc
促销套餐 4（179฿）,BE01004,百事可乐原味,50.0,g
促销套餐 4（179฿）,PA99024,PLA尖头吸管,2.0,pc
自然Pop套餐 1,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐 1,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐 1,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐 1,CK02004,肉丁（原味米花）,12.0,pc
自然Pop套餐 1,PA99003,鸡米花盒,1.0,pc
自然Pop套餐 1,DR02001,起酥油,10.0,g
自然Pop套餐 1,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐 1,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐 1,BE02003,酸芒果味粉,12.0,g
自然Pop套餐 1,PA99016,托盘纸,1.0,pc
自然Pop套餐2,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐2,BE02003,酸芒果味粉,12.0,g
自然Pop套餐2,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐2,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐2,SA02001,沙拉酱,15.0,g
自然Pop套餐2,SE05002,辣味粉,10.0,g
自然Pop套餐2,PA99017,五合一汉堡纸,1.0,pc
自然Pop套餐2,DR02001,起酥油,10.0,g
自然Pop套餐2,PA99023,手套,1.0,pc
自然Pop套餐2,DR01001,汉堡面包,1.0,pc
自然Pop套餐2,FR01001,无骨方腿腿肉汉堡用,1.0,pc
自然Pop套餐2,DR02002,炸鸡炸粉,10.0,g
自然Pop套餐2,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐2,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐2,MK01019,生菜,15.0,g
自然Pop套餐2,PA99016,托盘纸,1.0,pc
自然Pop套餐3,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐3,BE02003,酸芒果味粉,12.0,g
自然Pop套餐3,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐3,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐3,PA99017,五合一汉堡纸,1.0,pc
自然Pop套餐3,DR02001,起酥油,10.0,g
自然Pop套餐3,SE01001,腌泡粉,10.0,g
自然Pop套餐3,DR02002,炸鸡炸粉,10.0,g
自然Pop套餐3,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐3,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐3,FR01002,手枪腿,1.0,pc
自然Pop套餐3,PA99016,托盘纸,1.0,pc
自然Pop套餐4,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐4,BE02003,酸芒果味粉,12.0,g
自然Pop套餐4,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐4,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐4,CK02004,肉丁（原味米花）,12.0,pc
自然Pop套餐4,PA99003,鸡米花盒,1.0,pc
自然Pop套餐4,DR02001,起酥油,10.0,g
自然Pop套餐4,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐4,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐4,PA99016,托盘纸,1.0,pc
自然Pop套餐4,SA02001,沙拉酱,15.0,g
自然Pop套餐4,SE05002,辣味粉,10.0,g
自然Pop套餐4,PA99017,五合一汉堡纸,1.0,pc
自然Pop套餐4,PA99023,手套,1.0,pc
自然Pop套餐4,FR01001,无骨方腿腿肉汉堡用,1.0,pc
自然Pop套餐4,DR01001,汉堡面包,1.0,pc
自然Pop套餐4,DR02002,炸鸡炸粉,15.0,g
自然Pop套餐4,MK01019,生菜,15.0,g
自然Pop套餐5,BE02003,酸芒果味粉,12.0,g
自然Pop套餐5,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐5,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐5,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐5,SA02001,沙拉酱,15.0,g
自然Pop套餐5,SE05002,辣味粉,10.0,g
自然Pop套餐5,PA99017,五合一汉堡纸,1.0,pc
自然Pop套餐5,DR02001,起酥油,10.0,g
自然Pop套餐5,PA99023,手套,1.0,pc
自然Pop套餐5,FR01001,无骨方腿腿肉汉堡用,1.0,pc
自然Pop套餐5,DR02002,炸鸡炸粉,10.0,g
自然Pop套餐5,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐5,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐5,MK01019,生菜,15.0,g
自然Pop套餐5,PA99016,托盘纸,1.0,pc
自然Pop套餐5,PA99004,65oz 桶(含盖),1.0,pc
自然Pop套餐5,FR01004,翅根,8.0,pc
自然Pop套餐6,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐6,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐6,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐6,SA02001,沙拉酱,30.0,g
自然Pop套餐6,PA99017,五合一汉堡纸,2.0,pc
自然Pop套餐6,FR03001,8寸面饼,1.0,pc
自然Pop套餐6,SA01009,番茄酱（大包）,10.0,g
自然Pop套餐6,BE02003,酸芒果味粉,12.0,g
自然Pop套餐6,MK01019,生菜,30.0,g
自然Pop套餐6,PA99016,托盘纸,1.0,pc
自然Pop套餐6,SE05002,辣味粉,10.0,g
自然Pop套餐6,DR02001,起酥油,10.0,g
自然Pop套餐6,PA99023,手套,1.0,pc
自然Pop套餐6,FR01001,无骨方腿腿肉汉堡用,2.0,pc
自然Pop套餐6,DR02002,炸鸡炸粉,10.0,g
自然Pop套餐6,SA01008,辣椒酱（大包）,10.0,g
自然Pop套餐6,PA99006,中薯盒,1.0,pc
自然Pop套餐6,FR02001,薯条细款7mm,150.0,g
自然Pop套餐6,DR06002,盐,1.0,g
自然Pop套餐6,FR01004,翅根,2.0,pc
自然Pop-5฿（荔枝）,PA99001,16A 冷杯,1.0,pc
自然Pop-5฿（荔枝）,PA99027,哑光塑料封口膜,1.0,pc
自然Pop-5฿（荔枝）,BE02005,荔枝味粉,12.0,g
自然Pop-5฿（荔枝）,PA99024,PLA尖头吸管,1.0,pc
小食套餐3,DR02001,起酥油,10.0,g
小食套餐3,SA01001,甜辣酱（大包）,10.0,g
小食套餐3,CK02003,鸡棒,5.0,pc
小食套餐3,PA99013,小纸袋,1.0,pc
小食套餐3,PA99016,托盘纸,1.0,pc
小食套餐3,SA01002,番茄酱（大包）,10.0,g
小食套餐3,CK01002,鸡块,5.0,pc
小食套餐3,PA99014,大薯袋,1.0,pc
小食套餐3,CK02004,肉丁（原味米花）,12.0,pc
小食套餐3,PA99003,鸡米花盒,1.0,pc
合辑：合艾（菲）恩沃 1,SE05002,辣味粉,10.0,g
合辑：合艾（菲）恩沃 1,DR02001,起酥油,10.0,g
合辑：合艾（菲）恩沃 1,FR01005,翅中,8.0,pc
合辑：合艾（菲）恩沃 1,PA99036,小餐盒,1.0,pc
合辑：合艾（菲）恩沃 1,DR05001,炸洋葱,15.0,g
合辑：合艾（菲）恩沃 1,PA99001,16A 冷杯,1.0,pc
合辑：合艾（菲）恩沃 1,PA99024,PLA尖头吸管,1.0,pc
合辑：合艾（菲）恩沃 1,PA99020,单杯袋,1.0,pc
合辑：合艾（菲）恩沃 1,BE01004,百事可乐原味,25.0,g
合辑：合艾（菲）恩沃 1,PA99027,哑光塑料封口膜,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,SE05002,辣味粉,10.0,g
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,DR02001,起酥油,10.0,g
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,FR01005,翅中,8.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,PA99036,小餐盒,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,DR05001,炸洋葱,15.0,g
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,PA99020,单杯袋,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,PA99001,16A 冷杯,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,PA99024,PLA尖头吸管,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,PA99027,哑光塑料封口膜,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,BE01004,百事可乐原味,25.0,g
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,FR03001,8寸面饼,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,PA99019,打包袋 (大号),1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,PA99025,一次性餐包,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,PA99017,五合一汉堡纸,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,SA02001,沙拉酱,15.0,g
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,SA01003,甜辣酱（小包）,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,FR01001,无骨方腿腿肉汉堡用,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,SA01004,番茄酱 （小包）,1.0,pc
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,DR02002,炸鸡炸粉,10.0,g
เซ็ทหาดใหญ่(ฟี)นเวอร์ 4,MK01019,生菜,15.0,g
超值套餐 1 - 香辣炸鸡,DR02001,起酥油,10.0,g
超值套餐 1 - 香辣炸鸡,SE01001,腌泡粉,10.0,g
超值套餐 1 - 香辣炸鸡,PA99023,手套,1.0,pc
超值套餐 1 - 香辣炸鸡,BE01004,百事可乐原味,25.0,g
超值套餐 1 - 香辣炸鸡,FR05001,十块鸡,1.0,pc
超值套餐 1 - 香辣炸鸡,DR02002,炸鸡炸粉,10.0,g
超值套餐 1 - 香辣炸鸡,SA01008,辣椒酱（大包）,10.0,g
超值套餐 1 - 香辣炸鸡,SA01009,番茄酱（大包）,10.0,g
超值套餐 1 - 香辣炸鸡,PA99001,16A 冷杯,1.0,pc
超值套餐 1 - 香辣炸鸡,PA99024,PLA尖头吸管,1.0,pc
套餐超值1 - 经典脆皮鸡,PA99001,16A 冷杯,1.0,pc
套餐超值1 - 经典脆皮鸡,BE01004,百事可乐原味,25.0,g
套餐超值1 - 经典脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
套餐超值1 - 经典脆皮鸡,DR02001,起酥油,30.0,g
套餐超值1 - 经典脆皮鸡,SE01001,腌泡粉,6.0,g
套餐超值1 - 经典脆皮鸡,PA99023,手套,1.0,pc
套餐超值1 - 经典脆皮鸡,FR05001,十块鸡,1.0,pc
套餐超值1 - 经典脆皮鸡,DR02002,炸鸡炸粉,10.0,g
套餐超值1 - 经典脆皮鸡,SA01008,辣椒酱（大包）,10.0,g
套餐超值1 - 经典脆皮鸡,SA01009,番茄酱（大包）,10.0,g
套餐超值1 - 经典脆皮鸡,PA99016,托盘纸,1.0,pc
超值套餐3-辣味脆皮炸鸡,FR01004,翅根,3.0,pc
超值套餐3-辣味脆皮炸鸡,SE05002,辣味粉,10.0,g
超值套餐3-辣味脆皮炸鸡,DR02001,起酥油,10.0,g
超值套餐3-辣味脆皮炸鸡,PA99023,手套,1.0,pc
超值套餐3-辣味脆皮炸鸡,DR02002,炸鸡炸粉,10.0,g
超值套餐3-辣味脆皮炸鸡,SA01008,辣椒酱（大包）,10.0,g
超值套餐3-辣味脆皮炸鸡,SA01009,番茄酱（大包）,10.0,g
超值套餐3-辣味脆皮炸鸡,PA99016,托盘纸,1.0,pc
超值套餐3-辣味脆皮炸鸡,PA99001,16A 冷杯,1.0,pc
超值套餐3-辣味脆皮炸鸡,BE01004,百事可乐原味,25.0,g
超值套餐3-辣味脆皮炸鸡,PA99024,PLA尖头吸管,1.0,pc
超值套餐3-辣味脆皮炸鸡,SE01001,腌泡粉,10.0,g
超值套餐3-辣味脆皮炸鸡,FR05001,十块鸡,2.0,pc
超值套餐3-經典脆皮炸雞,SE05002,辣味粉,10.0,g
超值套餐3-經典脆皮炸雞,DR02001,起酥油,10.0,g
超值套餐3-經典脆皮炸雞,PA99023,手套,1.0,pc
超值套餐3-經典脆皮炸雞,DR02002,炸鸡炸粉,10.0,g
超值套餐3-經典脆皮炸雞,SA01008,辣椒酱（大包）,10.0,g
超值套餐3-經典脆皮炸雞,SA01009,番茄酱（大包）,10.0,g
超值套餐3-經典脆皮炸雞,PA99016,托盘纸,1.0,pc
超值套餐3-經典脆皮炸雞,PA99001,16A 冷杯,1.0,pc
超值套餐3-經典脆皮炸雞,BE01004,百事可乐原味,25.0,g
超值套餐3-經典脆皮炸雞,PA99024,PLA尖头吸管,1.0,pc
超值套餐3-經典脆皮炸雞,SE01001,腌泡粉,10.0,g
超值套餐3-經典脆皮炸雞,FR01004,翅根,3.0,pc
超值套餐3-經典脆皮炸雞,FR05001,十块鸡,2.0,pc
超值4件套——经典脆皮鸡,DR02001,起酥油,10.0,g
超值4件套——经典脆皮鸡,SE01001,腌泡粉,6.0,g
超值4件套——经典脆皮鸡,PA99023,手套,1.0,pc
超值4件套——经典脆皮鸡,FR05001,十块鸡,1.0,pc
超值4件套——经典脆皮鸡,DR02002,炸鸡炸粉,10.0,g
超值4件套——经典脆皮鸡,SA01008,辣椒酱（大包）,10.0,g
超值4件套——经典脆皮鸡,SA01009,番茄酱（大包）,10.0,g
超值4件套——经典脆皮鸡,PA99016,托盘纸,1.0,pc
超值4件套——经典脆皮鸡,PA99001,16A 冷杯,1.0,pc
超值4件套——经典脆皮鸡,BE01004,百事可乐原味,25.0,g
超值4件套——经典脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
超值4件套——经典脆皮鸡,SA02001,沙拉酱,15.0,g
超值4件套——经典脆皮鸡,SE05002,辣味粉,10.0,g
超值4件套——经典脆皮鸡,PA99017,五合一汉堡纸,1.0,pc
超值4件套——经典脆皮鸡,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值4件套——经典脆皮鸡,MK01019,生菜,15.0,g
超值4件套——经典脆皮鸡,PA99019,打包袋 (大号),1.0,pc
超值4件套——经典脆皮鸡,PA99025,一次性餐包,1.0,pc
超值4件套——经典脆皮鸡,PA99034,食安封签,1.0,pc
超值4件套——经典脆皮鸡,DR01001,汉堡面包,1.0,pc
超值4件套——经典脆皮鸡,SA01013,番茄酱（小包）,1.0,pc
超值4件套——经典脆皮鸡,SE05001,BBQ酱,5.0,g
超值4件套——经典脆皮鸡,FR01005,翅中,4.0,pc
超值双人餐2-辣味脆皮鸡,DR02001,起酥油,10.0,g
超值双人餐2-辣味脆皮鸡,SE01001,腌泡粉,10.0,g
超值双人餐2-辣味脆皮鸡,PA99023,手套,1.0,pc
超值双人餐2-辣味脆皮鸡,BE01004,百事可乐原味,25.0,g
超值双人餐2-辣味脆皮鸡,FR05001,十块鸡,1.0,pc
超值双人餐2-辣味脆皮鸡,DR02002,炸鸡炸粉,10.0,g
超值双人餐2-辣味脆皮鸡,SA01008,辣椒酱（大包）,10.0,g
超值双人餐2-辣味脆皮鸡,SA01009,番茄酱（大包）,10.0,g
超值双人餐2-辣味脆皮鸡,PA99020,单杯袋,1.0,pc
超值双人餐2-辣味脆皮鸡,PA99001,16A 冷杯,1.0,pc
超值双人餐2-辣味脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
超值双人餐2-辣味脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
冠军套餐1（LINE MAN）,PA99001,16A 冷杯,2.0,pc
冠军套餐1（LINE MAN）,PA99027,哑光塑料封口膜,1.0,pc
冠军套餐1（LINE MAN）,BE01004,百事可乐原味,50.0,g
冠军套餐1（LINE MAN）,PA99024,PLA尖头吸管,2.0,pc
冠军套餐1（LINE MAN）,PA99026,木勺,1.0,pc
冠军套餐1（LINE MAN）,PA01007,玉米杯,1.0,pc
冠军套餐1（LINE MAN）,MK01003,玉米粒,120.0,g
冠军套餐1（LINE MAN）,PA99016,托盘纸,4.0,pc
冠军套餐1（LINE MAN）,PA01008,玉米杯盖,1.0,pc
冠军套餐1（LINE MAN）,SA02001,沙拉酱,15.0,g
冠军套餐1（LINE MAN）,SE05002,辣味粉,30.16,g
冠军套餐1（LINE MAN）,PA99017,五合一汉堡纸,2.0,pc
冠军套餐1（LINE MAN）,DR02001,起酥油,86.0,g
冠军套餐1（LINE MAN）,PA99023,手套,3.0,pc
冠军套餐1（LINE MAN）,FR01001,无骨方腿腿肉汉堡用,1.0,pc
冠军套餐1（LINE MAN）,DR02002,炸鸡炸粉,179.0,g
冠军套餐1（LINE MAN）,SA01008,辣椒酱（大包）,90.0,g
冠军套餐1（LINE MAN）,SA01009,番茄酱（大包）,90.0,g
冠军套餐1（LINE MAN）,MK01019,生菜,15.0,g
冠军套餐1（LINE MAN）,SE01001,腌泡粉,15.0,g
冠军套餐1（LINE MAN）,FR01006,整鸡,1.0,pc
冠军套餐1（LINE MAN）,PA99004,65oz 桶(含盖),1.0,pc
冠军套餐1（LINE MAN）,FR01004,翅根,8.0,pc
冠军套餐1（LINE MAN）,PA99006,中薯盒,1.0,pc
冠军套餐1（LINE MAN）,FR02001,薯条细款7mm,150.0,g
冠军套餐1（LINE MAN）,DR06002,盐,1.0,g
自然Pop-5฿（柠檬冬瓜茶）,PA99015,500PP杯（U型）,1.0,pc
自然Pop-5฿（柠檬冬瓜茶）,BE02004,柠檬冬瓜味粉,12.0,g
自然Pop-5฿（柠檬冬瓜茶）,PA99024,PLA尖头吸管,1.0,pc
自然Pop-5฿（柠檬冬瓜茶）,PA99027,哑光塑料封口膜,1.0,pc
幸运套装1,SE05002,辣味粉,10.0,g
幸运套装1,DR02001,起酥油,10.0,g
幸运套装1,FR01005,翅中,8.0,pc
幸运套装1,PA99036,小餐盒,1.0,pc
幸运套装1,DR05001,炸洋葱,15.0,g
幸运套装1,PA99001,16A 冷杯,1.0,pc
幸运套装1,PA99024,PLA尖头吸管,1.0,pc
幸运套装1,PA99020,单杯袋,1.0,pc
幸运套装1,BE01004,百事可乐原味,25.0,g
幸运套装1,PA99027,哑光塑料封口膜,1.0,pc
幸运套装1,PA99023,手套,1.0,pc
福运套装2,SE05002,辣味粉,10.0,g
福运套装2,DR02001,起酥油,30.0,g
福运套装2,FR01005,翅中,2.0,pc
福运套装2,PA99036,小餐盒,1.0,pc
福运套装2,DR05001,炸洋葱,15.0,g
福运套装2,PA99001,16A 冷杯,1.0,pc
福运套装2,BE01004,百事可乐原味,25.0,g
福运套装2,PA99024,PLA尖头吸管,1.0,pc
福运套装2,PA99027,哑光塑料封口膜,1.0,pc
福运套装2,PA99020,单杯袋,1.0,pc
福运套装2,PA99006,中薯盒,1.0,pc
福运套装2,FR02001,薯条细款7mm,150.0,g
福运套装2,DR06002,盐,1.0,g
